,id,price,quoteQty,isBestMatch,qty,isBuyerMaker,pricepct,pricesign,target
26559,163592219,96.94,99.8482,True,1.03,True,0.000103167234086321,1.0,1.0
26558,163592220,96.94,452.7098,True,4.67,True,0.0,0.0,1.0
26557,163592221,96.94,2733.708,True,28.2,True,0.0,0.0,1.0
26556,163592222,96.94,387.76,True,4.0,True,0.0,0.0,1.0
26555,163592223,96.95,48.475,True,0.5,False,0.0001031565917062327,1.0,1.0
26554,163592224,96.95,0.9695,True,0.01,False,0.0,0.0,1.0
26553,163592225,96.94,25.2044,True,0.26,True,-0.00010314595152149941,-1.0,-1.0
26552,163592226,96.94,64.9498,True,0.67,False,0.0,0.0,-1.0
26551,163592227,96.93,100.8072,True,1.04,True,-0.00010315659170612168,-1.0,-1.0
26550,163592228,96.93,3974.13,True,41.0,True,0.0,0.0,-1.0
26549,163592229,96.94,5738.848,True,59.2,False,0.000103167234086321,1.0,1.0
26548,163592230,96.94,405.2092,True,4.18,False,0.0,0.0,1.0
26547,163592231,96.93,673.6635,True,6.95,True,-0.00010315659170612168,-1.0,-1.0
26546,163592232,96.94,165.7674,True,1.71,False,0.000103167234086321,1.0,1.0
26545,163592233,96.95,20.3595,True,0.21,False,0.0001031565917062327,1.0,1.0
26544,163592234,96.95,147.364,True,1.52,False,0.0,0.0,1.0
26543,163592235,96.95,637.931,True,6.58,False,0.0,0.0,1.0
26542,163592236,96.95,877.3975,True,9.05,False,0.0,0.0,1.0
26541,163592237,96.95,290.85,True,3.0,False,0.0,0.0,1.0
26540,163592238,96.95,209.412,True,2.16,False,0.0,0.0,1.0
26539,163592239,96.95,15.512,True,0.16,True,0.0,0.0,1.0
26538,163592240,96.95,775.6,True,8.0,True,0.0,0.0,1.0
26537,163592241,96.95,775.6,True,8.0,True,0.0,0.0,1.0
26536,163592242,96.95,775.6,True,8.0,True,0.0,0.0,1.0
26535,163592243,96.95,96.95,True,1.0,True,0.0,0.0,1.0
26534,163592244,96.95,1698.564,True,17.52,True,0.0,0.0,1.0
26533,163592245,96.95,21.329,True,0.22,False,0.0,0.0,1.0
26532,163592246,96.94,20.3574,True,0.21,True,-0.00010314595152149941,-1.0,-1.0
26531,163592247,96.94,15.5104,True,0.16,True,0.0,0.0,-1.0
26530,163592248,96.94,775.52,True,8.0,True,0.0,0.0,-1.0
26529,163592249,96.94,775.52,True,8.0,True,0.0,0.0,-1.0
26528,163592250,96.94,775.52,True,8.0,True,0.0,0.0,-1.0
26527,163592251,96.93,3140.532,True,32.4,True,-0.00010315659170612168,-1.0,-1.0
26526,163592252,96.93,969.3,True,10.0,True,0.0,0.0,-1.0
26525,163592253,96.93,4997.7108,True,51.56,True,0.0,0.0,-1.0
26524,163592254,96.93,775.44,True,8.0,True,0.0,0.0,-1.0
26523,163592255,96.93,775.44,True,8.0,True,0.0,0.0,-1.0
26522,163592256,96.93,775.44,True,8.0,True,0.0,0.0,-1.0
26521,163592257,96.92,2495.69,True,25.75,True,-0.00010316723408654305,-1.0,-1.0
26520,163592258,96.92,1841.48,True,19.0,False,0.0,0.0,-1.0
26519,163592259,96.92,64.9364,True,0.67,False,0.0,0.0,-1.0
26518,163592260,96.92,999.2452,True,10.31,False,0.0,0.0,-1.0
26517,163592261,96.92,2385.2012,True,24.61,False,0.0,0.0,-1.0
26516,163592262,96.92,99.8276,True,1.03,False,0.0,0.0,-1.0
26515,163592263,96.92,21.3224,True,0.22,False,0.0,0.0,-1.0
26514,163592264,96.92,99.8276,True,1.03,False,0.0,0.0,-1.0
26513,163592265,96.94,20.3574,True,0.21,False,0.00020635575732552702,1.0,1.0
26512,163592266,96.94,63.9804,True,0.66,False,0.0,0.0,1.0
26511,163592267,96.95,99.8585,True,1.03,False,0.0001031565917062327,1.0,1.0
26510,163592268,96.95,20.3595,True,0.21,False,0.0,0.0,1.0
26509,163592269,96.96,63.9936,True,0.66,False,0.00010314595152127737,1.0,1.0
26508,163592270,96.96,162.8928,True,1.68,False,0.0,0.0,1.0
26507,163592271,96.95,10.6645,True,0.11,True,-0.00010313531353123295,-1.0,-1.0
26506,163592272,96.94,718.3254,True,7.41,True,-0.00010314595152149941,-1.0,-1.0
26505,163592273,96.95,19.39,True,0.2,False,0.0001031565917062327,1.0,1.0
26504,163592274,96.94,57.1946,True,0.59,True,-0.00010314595152149941,-1.0,-1.0
26503,163592275,96.94,248.1664,True,2.56,True,0.0,0.0,-1.0
26502,163592276,96.94,16.4798,True,0.17,True,0.0,0.0,-1.0
26501,163592277,96.94,16.4798,True,0.17,True,0.0,0.0,-1.0
26500,163592278,96.94,20.3574,True,0.21,False,0.0,0.0,-1.0
26499,163592279,96.94,12.6022,True,0.13,False,0.0,0.0,-1.0
26498,163592280,96.94,129.8996,True,1.34,False,0.0,0.0,-1.0
26497,163592281,96.94,162.8592,True,1.68,False,0.0,0.0,-1.0
26496,163592282,96.93,98.8686,True,1.02,True,-0.00010315659170612168,-1.0,-1.0
26495,163592283,96.94,3668.2096,True,37.84,False,0.000103167234086321,1.0,1.0
26494,163592284,96.94,759.0402,True,7.83,True,0.0,0.0,1.0
26493,163592285,96.95,39.7495,True,0.41,False,0.0001031565917062327,1.0,1.0
26492,163592286,96.94,12.6022,True,0.13,True,-0.00010314595152149941,-1.0,-1.0
26491,163592287,96.94,45.5618,True,0.47,True,0.0,0.0,-1.0
26490,163592288,96.93,775.44,True,8.0,True,-0.00010315659170612168,-1.0,-1.0
26489,163592289,96.93,269.4654,True,2.78,True,0.0,0.0,-1.0
26488,163592290,96.94,7928.7226,True,81.79,False,0.000103167234086321,1.0,1.0
26487,163592291,96.94,2614.4718,True,26.97,False,0.0,0.0,1.0
26486,163592292,96.94,664.039,True,6.85,False,0.0,0.0,1.0
26485,163592293,96.94,64.9498,True,0.67,False,0.0,0.0,1.0
26484,163592294,96.93,123.1011,True,1.27,True,-0.00010315659170612168,-1.0,-1.0
26483,163592295,96.93,382.8735,True,3.95,True,0.0,0.0,-1.0
26482,163592296,96.93,1123.4187,True,11.59,True,0.0,0.0,-1.0
26481,163592297,96.93,1643.9328,True,16.96,True,0.0,0.0,-1.0
26480,163592298,96.93,1277.5374,True,13.18,True,0.0,0.0,-1.0
26479,163592299,96.92,99.8276,True,1.03,True,-0.00010316723408654305,-1.0,-1.0
26478,163592300,96.92,114.3656,True,1.18,True,0.0,0.0,-1.0
26477,163592301,96.92,4998.1644,True,51.57,True,0.0,0.0,-1.0
26476,163592302,96.92,708.4852,True,7.31,True,0.0,0.0,-1.0
26475,163592303,96.92,66.8748,True,0.69,True,0.0,0.0,-1.0
26474,163592304,96.92,1082.5964,True,11.17,True,0.0,0.0,-1.0
26473,163592305,96.92,382.834,True,3.95,True,0.0,0.0,-1.0
26472,163592306,96.92,775.36,True,8.0,True,0.0,0.0,-1.0
26471,163592307,96.92,13.5688,True,0.14,True,0.0,0.0,-1.0
26470,163592308,96.92,775.36,True,8.0,True,0.0,0.0,-1.0
26469,163592309,96.92,775.36,True,8.0,True,0.0,0.0,-1.0
26468,163592310,96.89,57.1651,True,0.59,True,-0.00030953363598840156,-1.0,-1.0
26467,163592311,96.88,358.456,True,3.7,True,-0.00010320982557543434,-1.0,-1.0
26466,163592312,96.89,45.5383,True,0.47,False,0.00010322047894306685,1.0,1.0
26465,163592313,96.88,4842.0624,True,49.98,True,-0.00010320982557543434,-1.0,-1.0
26464,163592314,96.87,2445.9675,True,25.25,False,-0.00010322047894295583,-1.0,-1.0
26463,163592315,96.88,968.8,True,10.0,False,0.00010323113451016219,1.0,1.0
26462,163592316,96.88,419.4904,True,4.33,False,0.0,0.0,1.0
26461,163592317,96.88,354.5808,True,3.66,False,0.0,0.0,1.0
26460,163592318,96.88,164.696,True,1.7,False,0.0,0.0,1.0
26459,163592319,96.88,254.7944,True,2.63,False,0.0,0.0,1.0
26458,163592320,96.88,149.1952,True,1.54,False,0.0,0.0,1.0
26457,163592321,96.89,499.9524,True,5.16,False,0.00010322047894306685,1.0,1.0
26456,163592322,96.89,4997.5862,True,51.58,False,0.0,0.0,1.0
26455,163592323,96.89,86.2321,True,0.89,True,0.0,0.0,1.0
26454,163592324,96.89,333.3016,True,3.44,True,0.0,0.0,1.0
26453,163592325,96.89,419.5337,True,4.33,True,0.0,0.0,1.0
26452,163592326,96.88,25.1888,True,0.26,True,-0.00010320982557543434,-1.0,-1.0
26451,163592327,96.87,84.2769,True,0.87,True,-0.00010322047894295583,-1.0,-1.0
26450,163592328,96.88,6551.9944,True,67.63,False,0.00010323113451016219,1.0,1.0
26449,163592329,96.88,455.336,True,4.7,False,0.0,0.0,1.0
26448,163592330,96.88,4673.4912,True,48.24,False,0.0,0.0,1.0
26447,163592331,96.88,968.8,True,10.0,False,0.0,0.0,1.0
26446,163592332,96.89,2328.2667,True,24.03,False,0.00010322047894306685,1.0,1.0
26445,163592333,96.89,1156.8666,True,11.94,False,0.0,0.0,1.0
26444,163592334,96.89,3851.3775,True,39.75,False,0.0,0.0,1.0
26443,163592335,96.88,129.8192,True,1.34,False,-0.00010320982557543434,-1.0,-1.0
26442,163592336,96.87,279.9543,True,2.89,True,-0.00010322047894295583,-1.0,-1.0
26441,163592337,96.87,505.6614,True,5.22,True,0.0,0.0,-1.0
26440,163592338,96.87,280.923,True,2.9,True,0.0,0.0,-1.0
26439,163592339,96.87,280.923,True,2.9,True,0.0,0.0,-1.0
26438,163592340,96.87,96.87,True,1.0,True,0.0,0.0,-1.0
26437,163592341,96.86,555.9764,True,5.74,True,-0.00010323113451027321,-1.0,-1.0
26436,163592342,96.88,763.4144,True,7.88,False,0.00020648358455499505,1.0,1.0
26435,163592343,96.88,304.2032,True,3.14,False,0.0,0.0,1.0
26434,163592344,96.88,15.5008,True,0.16,False,0.0,0.0,1.0
26433,163592345,96.89,558.0864,True,5.76,True,0.00010322047894306685,1.0,1.0
26432,163592346,96.9,763.572,True,7.88,False,0.00010320982557554537,1.0,1.0
26431,163592347,96.9,602.718,True,6.22,False,0.0,0.0,1.0
26430,163592348,96.9,500.004,True,5.16,False,0.0,0.0,1.0
26429,163592349,96.9,559.113,True,5.77,False,0.0,0.0,1.0
26428,163592350,96.91,14.5365,True,0.15,False,0.00010319917440648751,1.0,1.0
26427,163592351,96.91,559.1707,True,5.77,True,0.0,0.0,1.0
26426,163592352,96.92,11.6304,True,0.12,False,0.00010318852543611534,1.0,1.0
26425,163592353,96.92,15.5072,True,0.16,False,0.0,0.0,1.0
26424,163592354,96.92,73.6592,True,0.76,False,0.0,0.0,1.0
26423,163592355,96.91,476.7972,True,4.92,True,-0.00010317787866287453,-1.0,-1.0
26422,163592356,96.89,517.3926,True,5.34,True,-0.00020637705087189762,-1.0,-1.0
26421,163592357,96.9,516.477,True,5.33,False,0.00010320982557554537,1.0,1.0
26420,163592358,96.91,1014.6477,True,10.47,False,0.00010319917440648751,1.0,1.0
26419,163592359,96.92,4652.16,True,48.0,False,0.00010318852543611534,1.0,1.0
26418,163592360,96.92,2690.4992,True,27.76,False,0.0,0.0,1.0
26417,163592361,96.91,1405.195,True,14.5,True,-0.00010317787866287453,-1.0,-1.0
26416,163592362,96.91,1015.6168,True,10.48,True,0.0,0.0,-1.0
26415,163592363,96.92,2005.2748,True,20.69,True,0.00010318852543611534,1.0,1.0
26414,163592364,96.92,516.5836,True,5.33,True,0.0,0.0,1.0
26413,163592365,96.93,44.5878,True,0.46,False,0.00010317787866287453,1.0,1.0
26412,163592366,96.93,746.361,True,7.7,False,0.0,0.0,1.0
26411,163592367,96.93,94.0221,True,0.97,False,0.0,0.0,1.0
26410,163592368,96.92,195.7784,True,2.02,True,-0.00010316723408654305,-1.0,-1.0
26409,163592369,96.92,94.0124,True,0.97,True,0.0,0.0,-1.0
26408,163592370,96.91,10.6601,True,0.11,True,-0.00010317787866287453,-1.0,-1.0
26407,163592371,96.91,775.28,True,8.0,True,0.0,0.0,-1.0
26406,163592372,96.91,191.8818,True,1.98,True,0.0,0.0,-1.0
26405,163592373,96.91,96.91,True,1.0,True,0.0,0.0,-1.0
26404,163592374,96.9,313.956,True,3.24,True,-0.0001031885254358933,-1.0,-1.0
26403,163592375,96.9,312.987,True,3.23,True,0.0,0.0,-1.0
26402,163592376,96.9,312.987,True,3.23,True,0.0,0.0,-1.0
26401,163592377,96.9,68.799,True,0.71,True,0.0,0.0,-1.0
26400,163592378,96.9,696.711,True,7.19,True,0.0,0.0,-1.0
26399,163592379,96.89,15.5024,True,0.16,True,-0.00010319917440670956,-1.0,-1.0
26398,163592380,96.89,4981.1149,True,51.41,True,0.0,0.0,-1.0
26397,163592381,96.89,30.0359,True,0.31,True,0.0,0.0,-1.0
26396,163592382,96.88,34.8768,True,0.36,True,-0.00010320982557543434,-1.0,-1.0
26395,163592383,96.89,24.2225,True,0.25,False,0.00010322047894306685,1.0,1.0
26394,163592384,96.89,810.9693,True,8.37,False,0.0,0.0,1.0
26393,163592385,96.88,62.0032,True,0.64,True,-0.00010320982557543434,-1.0,-1.0
26392,163592386,96.88,66.8472,True,0.69,True,0.0,0.0,-1.0
26391,163592387,96.88,185.0408,True,1.91,True,0.0,0.0,-1.0
26390,163592388,96.88,32.9392,True,0.34,True,0.0,0.0,-1.0
26389,163592389,96.88,1162.56,True,12.0,True,0.0,0.0,-1.0
26388,163592390,96.88,267.3888,True,2.76,True,0.0,0.0,-1.0
26387,163592391,96.89,968.9,True,10.0,False,0.00010322047894306685,1.0,1.0
26386,163592392,96.89,968.9,True,10.0,False,0.0,0.0,1.0
26385,163592393,96.89,338.1461,True,3.49,False,0.0,0.0,1.0
26384,163592394,96.89,422.4404,True,4.36,False,0.0,0.0,1.0
26383,163592395,96.89,29.067,True,0.3,False,0.0,0.0,1.0
26382,163592396,96.89,9.689,True,0.1,False,0.0,0.0,1.0
26381,163592397,96.88,393.3328,True,4.06,True,-0.00010320982557543434,-1.0,-1.0
26380,163592398,96.89,38.756,True,0.4,False,0.00010322047894306685,1.0,1.0
26379,163592399,96.89,968.9,True,10.0,False,0.0,0.0,1.0
26378,163592400,96.89,29.067,True,0.3,False,0.0,0.0,1.0
26377,163592401,96.9,501.942,True,5.18,False,0.00010320982557554537,1.0,1.0
26376,163592402,96.9,5071.746,True,52.34,False,0.0,0.0,1.0
26375,163592403,96.9,385.662,True,3.98,False,0.0,0.0,1.0
26374,163592404,96.9,2989.365,True,30.85,False,0.0,0.0,1.0
26373,163592405,96.92,36.8296,True,0.38,False,0.00020639834881319707,1.0,1.0
26372,163592406,96.92,14.538,True,0.15,False,0.0,0.0,1.0
26371,163592407,96.91,398.3001,True,4.11,True,-0.00010317787866287453,-1.0,-1.0
26370,163592408,96.9,194.769,True,2.01,True,-0.0001031885254358933,-1.0,-1.0
26369,163592409,96.91,969.1,True,10.0,False,0.00010319917440648751,1.0,1.0
26368,163592410,96.91,1193.9312,True,12.32,False,0.0,0.0,1.0
26367,163592411,96.91,11.6292,True,0.12,False,0.0,0.0,1.0
26366,163592412,96.91,313.9884,True,3.24,False,0.0,0.0,1.0
26365,163592413,96.91,19.382,True,0.2,False,0.0,0.0,1.0
26364,163592414,96.91,11.6292,True,0.12,False,0.0,0.0,1.0
26363,163592415,96.91,39.7331,True,0.41,False,0.0,0.0,1.0
26362,163592416,96.91,11.6292,True,0.12,False,0.0,0.0,1.0
26361,163592417,96.91,92.0645,True,0.95,False,0.0,0.0,1.0
26360,163592418,96.91,4.8455,True,0.05,False,0.0,0.0,1.0
26359,163592419,96.9,40.698,True,0.42,True,-0.0001031885254358933,-1.0,-1.0
26358,163592420,96.9,26.163,True,0.27,True,0.0,0.0,-1.0
26357,163592421,96.9,62.985,True,0.65,True,0.0,0.0,-1.0
26356,163592422,96.9,39.729,True,0.41,True,0.0,0.0,-1.0
26355,163592423,96.89,80.4187,True,0.83,True,-0.00010319917440670956,-1.0,-1.0
26354,163592424,96.89,125.957,True,1.3,False,0.0,0.0,-1.0
26353,163592425,96.88,1498.7336,True,15.47,True,-0.00010320982557543434,-1.0,-1.0
26352,163592426,96.88,677.1912,True,6.99,True,0.0,0.0,-1.0
26351,163592427,96.89,300.359,True,3.1,False,0.00010322047894306685,1.0,1.0
26350,163592428,96.89,14.5335,True,0.15,False,0.0,0.0,1.0
26349,163592429,96.88,9010.8088,True,93.01,True,-0.00010320982557543434,-1.0,-1.0
26348,163592430,96.88,14.532,True,0.15,True,0.0,0.0,-1.0
26347,163592431,96.87,645.1542,True,6.66,True,-0.00010322047894295583,-1.0,-1.0
26346,163592432,96.87,353.5755,True,3.65,True,0.0,0.0,-1.0
26345,163592433,96.87,218.9262,True,2.26,True,0.0,0.0,-1.0
26344,163592434,96.87,55.2159,True,0.57,True,0.0,0.0,-1.0
26343,163592435,96.87,719.7441,True,7.43,True,0.0,0.0,-1.0
26342,163592436,96.87,439.7898,True,4.54,True,0.0,0.0,-1.0
26341,163592437,96.87,1051.0395,True,10.85,False,0.0,0.0,-1.0
26340,163592438,96.86,19.372,True,0.2,True,-0.00010323113451027321,-1.0,-1.0
26339,163592439,96.87,11.6244,True,0.12,False,0.00010324179227749752,1.0,1.0
26338,163592440,96.86,1057.7112,True,10.92,True,-0.00010323113451027321,-1.0,-1.0
26337,163592441,96.86,366.1308,True,3.78,True,0.0,0.0,-1.0
26336,163592442,96.86,150.133,True,1.55,True,0.0,0.0,-1.0
26335,163592443,96.86,1105.1726,True,11.41,True,0.0,0.0,-1.0
26334,163592444,96.86,14.529,True,0.15,False,0.0,0.0,-1.0
26333,163592445,96.85,35.8345,True,0.37,True,-0.00010324179227760855,-1.0,-1.0
26332,163592446,96.86,10.6546,True,0.11,False,0.00010325245224573898,1.0,1.0
26331,163592447,96.86,3722.3298,True,38.43,False,0.0,0.0,1.0
26330,163592448,96.86,2504.7996,True,25.86,False,0.0,0.0,1.0
26329,163592449,96.86,968.6,True,10.0,False,0.0,0.0,1.0
26328,163592450,96.86,12.5918,True,0.13,False,0.0,0.0,1.0
26327,163592451,96.86,285.737,True,2.95,False,0.0,0.0,1.0
26326,163592452,96.86,770.037,True,7.95,False,0.0,0.0,1.0
26325,163592453,96.86,129.7924,True,1.34,True,0.0,0.0,1.0
26324,163592454,96.87,11.6244,True,0.12,False,0.00010324179227749752,1.0,1.0
26323,163592455,96.86,106.546,True,1.1,True,-0.00010323113451027321,-1.0,-1.0
26322,163592456,96.86,1048.0252,True,10.82,True,0.0,0.0,-1.0
26321,163592457,96.86,2128.9828,True,21.98,True,0.0,0.0,-1.0
26320,163592458,96.86,3373.6338,True,34.83,True,0.0,0.0,-1.0
26319,163592459,96.86,114.2948,True,1.18,True,0.0,0.0,-1.0
26318,163592460,96.86,221.8094,True,2.29,True,0.0,0.0,-1.0
26317,163592461,96.85,157.8655,True,1.63,True,-0.00010324179227760855,-1.0,-1.0
26316,163592462,96.85,98.787,True,1.02,True,0.0,0.0,-1.0
26315,163592463,96.85,25.181,True,0.26,True,0.0,0.0,-1.0
26314,163592464,96.85,604.344,True,6.24,True,0.0,0.0,-1.0
26313,163592465,96.85,226.629,True,2.34,True,0.0,0.0,-1.0
26312,163592466,96.83,1410.8131,True,14.57,True,-0.00020650490449147796,-1.0,-1.0
26311,163592467,96.82,88.1062,True,0.91,True,-0.0001032737787876048,-1.0,-1.0
26310,163592468,96.82,218.8132,True,2.26,True,0.0,0.0,-1.0
26309,163592469,96.81,1999.1265,True,20.65,True,-0.0001032844453624504,-1.0,-1.0
26308,163592470,96.81,2501.5704,True,25.84,True,0.0,0.0,-1.0
26307,163592471,96.82,193.64,True,2.0,False,0.00010329511414108872,1.0,1.0
26306,163592472,96.81,1000.0473,True,10.33,False,-0.0001032844453624504,-1.0,-1.0
26305,163592473,96.81,372.7185,True,3.85,False,0.0,0.0,-1.0
26304,163592474,96.81,972.9405,True,10.05,False,0.0,0.0,-1.0
26303,163592475,96.81,1971.0516,True,20.36,False,0.0,0.0,-1.0
26302,163592476,96.81,29.043,True,0.3,False,0.0,0.0,-1.0
26301,163592477,96.82,20.3322,True,0.21,False,0.00010329511414108872,1.0,1.0
26300,163592478,96.8,164.56,True,1.7,True,-0.00020656889072501183,-1.0,-1.0
26299,163592479,96.81,24.2025,True,0.25,False,0.00010330578512407484,1.0,1.0
26298,163592480,96.81,1051.3566,True,10.86,False,0.0,0.0,1.0
26297,163592481,96.81,2738.7549,True,28.29,False,0.0,0.0,1.0
26296,163592482,96.81,81.3204,True,0.84,False,0.0,0.0,1.0
26295,163592483,96.81,35.8197,True,0.37,False,0.0,0.0,1.0
26294,163592484,96.81,968.1,True,10.0,False,0.0,0.0,1.0
26293,163592485,96.81,937.1208,True,9.68,False,0.0,0.0,1.0
26292,163592486,96.81,557.6256,True,5.76,False,0.0,0.0,1.0
26291,163592487,96.81,14.5215,True,0.15,False,0.0,0.0,1.0
26290,163592488,96.81,692.1915,True,7.15,False,0.0,0.0,1.0
26289,163592489,96.81,968.1,True,10.0,False,0.0,0.0,1.0
26288,163592490,96.82,932.3766,True,9.63,True,0.00010329511414108872,1.0,1.0
26287,163592491,96.81,1936.2,True,20.0,True,-0.0001032844453624504,-1.0,-1.0
26286,163592492,96.81,310.7601,True,3.21,True,0.0,0.0,-1.0
26285,163592493,96.81,945.8337,True,9.77,False,0.0,0.0,-1.0
26284,163592494,96.81,484.05,True,5.0,False,0.0,0.0,-1.0
26283,163592495,96.81,2014.6161,True,20.81,False,0.0,0.0,-1.0
26282,163592496,96.81,48.405,True,0.5,False,0.0,0.0,-1.0
26281,163592497,96.81,73.5756,True,0.76,False,0.0,0.0,-1.0
26280,163592498,96.81,1299.1902,True,13.42,True,0.0,0.0,-1.0
26279,163592499,96.81,23.2344,True,0.24,False,0.0,0.0,-1.0
26278,163592500,96.82,933.3448,True,9.64,False,0.00010329511414108872,1.0,1.0
26277,163592501,96.82,578.0154,True,5.97,False,0.0,0.0,1.0
26276,163592502,96.83,2498.214,True,25.8,False,0.00010328444536256143,1.0,1.0
26275,163592503,96.84,3992.7132,True,41.23,True,0.0001032737787876048,1.0,1.0
26274,163592504,96.84,6549.2892,True,67.63,True,0.0,0.0,1.0
26273,163592505,96.83,1387.5739,True,14.33,True,-0.00010326311441555269,-1.0,-1.0
26272,163592506,96.83,99.7349,True,1.03,True,0.0,0.0,-1.0
26271,163592507,96.83,8162.769,True,84.3,True,0.0,0.0,-1.0
26270,163592508,96.81,107.4591,True,1.11,False,-0.00020654755757509857,-1.0,-1.0
26269,163592509,96.81,10.6491,True,0.11,False,0.0,0.0,-1.0
26268,163592510,96.82,891.7122,True,9.21,False,0.00010329511414108872,1.0,1.0
26267,163592511,96.83,499.6428,True,5.16,False,0.00010328444536256143,1.0,1.0
26266,163592512,96.83,322.4439,True,3.33,False,0.0,0.0,1.0
26265,163592513,96.83,107.4813,True,1.11,True,0.0,0.0,1.0
26264,163592514,96.83,215.9309,True,2.23,True,0.0,0.0,1.0
26263,163592515,96.84,166.5648,True,1.72,False,0.0001032737787876048,1.0,1.0
26262,163592516,96.83,225.6139,True,2.33,True,-0.00010326311441555269,-1.0,-1.0
26261,163592517,96.83,96.83,True,1.0,True,0.0,0.0,-1.0
26260,163592518,96.83,2.9049,True,0.03,True,0.0,0.0,-1.0
26259,163592519,96.83,224.6456,True,2.32,True,0.0,0.0,-1.0
26258,163592520,96.83,92.9568,True,0.96,False,0.0,0.0,-1.0
26257,163592521,96.82,53.251,True,0.55,True,-0.0001032737787876048,-1.0,-1.0
26256,163592522,96.82,96.82,True,1.0,True,0.0,0.0,-1.0
26255,163592523,96.8,125.84,True,1.3,True,-0.00020656889072501183,-1.0,-1.0
26254,163592524,96.8,3.872,True,0.04,True,0.0,0.0,-1.0
26253,163592525,96.81,99.7143,True,1.03,False,0.00010330578512407484,1.0,1.0
26252,163592526,96.81,10.6491,True,0.11,False,0.0,0.0,1.0
26251,163592527,96.82,271.096,True,2.8,False,0.00010329511414108872,1.0,1.0
26250,163592528,96.82,458.9268,True,4.74,False,0.0,0.0,1.0
26249,163592529,96.84,333.1296,True,3.44,False,0.00020656889072512286,1.0,1.0
26248,163592530,96.84,113.3028,True,1.17,False,0.0,0.0,1.0
26247,163592531,96.86,143.3528,True,1.48,True,0.00020652622883110539,1.0,1.0
26246,163592532,96.86,29.058,True,0.3,True,0.0,0.0,1.0
26245,163592533,96.86,198.563,True,2.05,True,0.0,0.0,1.0
26244,163592534,96.85,862.9335,True,8.91,False,-0.00010324179227760855,-1.0,-1.0
26243,163592535,96.83,96.83,True,1.0,False,-0.00020650490449147796,-1.0,-1.0
26242,163592536,96.82,210.0994,True,2.17,True,-0.0001032737787876048,-1.0,-1.0
26241,163592537,96.82,108.4384,True,1.12,True,0.0,0.0,-1.0
26240,163592538,96.83,10.6513,True,0.11,False,0.00010328444536256143,1.0,1.0
26239,163592539,96.83,98.7666,True,1.02,False,0.0,0.0,1.0
26238,163592540,96.83,499.6428,True,5.16,False,0.0,0.0,1.0
26237,163592541,96.84,20.3364,True,0.21,False,0.0001032737787876048,1.0,1.0
26236,163592542,96.84,14.526,True,0.15,False,0.0,0.0,1.0
26235,163592543,96.83,129.7522,True,1.34,True,-0.00010326311441555269,-1.0,-1.0
26234,163592544,96.84,197.5536,True,2.04,False,0.0001032737787876048,1.0,1.0
26233,163592545,96.84,15.4944,True,0.16,False,0.0,0.0,1.0
26232,163592546,96.84,38.736,True,0.4,False,0.0,0.0,1.0
26231,163592547,96.84,10.6524,True,0.11,False,0.0,0.0,1.0
26230,163592548,96.84,43.578,True,0.45,False,0.0,0.0,1.0
26229,163592549,96.85,19.37,True,0.2,False,0.00010326311441533065,1.0,1.0
26228,163592550,96.84,43.578,True,0.45,True,-0.00010325245224562796,-1.0,-1.0
