t,nvt_v,nvts_v,velocity_v,asol_v,msol_v,average_dormancy_v,liveliness_v,unrealized_profit_v,ssr_o,ssr_oscillator_v,bvin_v,investor_capitalization_v,sopr_adjusted,rhodl_ratio,cvdd,balanced_price_usd,hash_ribbon,difficulty_ribbon,puell_multiple,reserve_risk,hodler_net_position_change,cyd_supply_adjusted,stock_to_flow_ratio,soab,sol_1h,sol_more_10y,svab,pi_cycle_top
1613606400,30.849481671130516,59.820187913582835,0.03241545548999669,30.8555495201418,2.42164389814768,40.33859887119217,0.664966541942492,0.733367496832683,"{'h': 5.025741482443432, 'l': 1.1019873917641723, 'v': 4.8973022680798834}",1.8690649705406854,1.1699,61405948422.473114,,,,,,,,,,,,,,,,
1613692800,38.23330112747132,59.932670612647414,0.026155209477360088,32.4443861774859,2.40555369224537,35.34001626467814,0.665211943027952,0.734360144570338,"{'h': 5.048392426671598, 'l': 1.0926567970034837, 'v': 4.91560499886358}",1.8657266913267827,1.1478,62146142418.833336,,,,,,,,,,,,,,,,
1613779200,32.73644792246603,57.82951545900749,0.03054699160912111,33.4125926509362,2.37798986967515,32.449713021659505,0.665410526209178,0.727184285058035,"{'h': 5.065489855507423, 'l': 1.0863483604910977, 'v': 4.688551989112642}",1.6210862399672128,1.0979,62879597446.94562,,,,,,,,,,,,,,,,
1613865600,49.918001603839194,58.016806673766276,0.020032853236718714,33.912911602233,2.47507921805536,45.663056738967896,0.665535264720643,0.728548265460223,"{'h': 5.081071221724041, 'l': 1.080393514226869, 'v': 4.675417627344123}",1.594415122598121,1.1508,63372755300.552666,,,,,,,,,,,,,,,,
1613952000,27.854696702204723,52.57359029661537,0.035900588352873686,30.2560984624816,2.2436369572911,34.86423764587876,0.6657192960752,0.70622993934871,"{'h': 5.089447307027788, 'l': 1.0780777095477476, 'v': 4.26871816910567}",1.1815970899936978,1.2473999999999998,63754520509.68315,,,,,,,,,,,,,,,,
1614038400,16.480148323253356,44.91282909085016,0.06067906552691689,28.5571819935732,1.64782670059138,65.93325633799115,0.667388691727564,0.666809884372209,"{'h': 5.091416393658253, 'l': 1.0780426578406992, 'v': 3.7006738927516962}",0.6138918601127962,1.2639,64723406405.32207,,,,,,,,,,,,,,,,
1614124800,29.733459386499057,46.213675543128495,0.033632144413510985,23.4921857723414,1.74105356388898,25.36643672014523,0.668074282792161,0.674421233242196,"{'h': 5.093971328347722, 'l': 1.0777407309360427, 'v': 3.8342999404866913}",0.7454192608633129,1.1287,64985994424.574005,,,,,,,,,,,,,,,,
1614211200,34.67994073647052,41.46922661307656,0.028835112712530347,23.3672323376986,2.19856473634364,29.3091966312615,0.668094463391645,0.651497893455464,"{'h': 5.092734200192741, 'l': 1.0776428064920642, 'v': 3.4470913288720744}",0.3605425531259044,1.1301999999999999,65177051787.420044,,,,,,,,,,,,,,,,
1614297600,27.750459879285593,40.1057692097859,0.036035438848581125,24.3257925904303,2.49130634907495,35.600700016533445,0.668492831390782,0.64346650052472,"{'h': 5.090270941007702, 'l': 1.0774023006930578, 'v': 3.361808743258972}",0.27708070941170587,1.1195,65410324401.90729,,,,,,,,,,,,,,,,
1614384000,45.070951625783685,40.545173503706444,0.022187239539622483,25.8648594442525,3.02050707974644,26.834785070755615,0.668524436861066,0.647150000489912,"{'h': 5.089572799949977, 'l': 1.0772922918159717, 'v': 3.4082466412683976}",0.3238199270733288,1.1171,65478121767.059006,,,,,,,,,,,,,,,,
1614470400,34.40624817453522,38.793621703496626,0.029064488372205627,26.5794061828297,3.18368541203715,29.7009232737056,0.668622943274153,0.63660433262242,"{'h': 5.0871966825159305, 'l': 1.0768124420942051, 'v': 3.272844195844213}",0.19034548521871983,1.1184,65594196096.97429,,,,,,,,,,,,,,,,
1614556800,34.60051066815292,42.73128429472723,0.028901307544007503,24.1099404997617,3.18553569664282,18.122860835208556,0.668553345985702,0.660301614415341,"{'h': 5.084044653692483, 'l': 1.0772445053279336, 'v': 3.605590317310759}",0.5240548251599892,1.0701,65550078951.894646,,,,,,,,,,,,,,,,
